,track_name,genre,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,cluster
1158,Rearviewmirror,Rock,0.006690000000000001,0.384,0.958,8.78e-05,0.264,-6.085,0.062,158.575,0.475,Cluster 3
1159,Pepper,Rock,0.00589,0.631,0.804,0.00116,0.16,-5.492000000000001,0.166,79.898,0.6709999999999999,Cluster 4
1160,Jane Says,Rock,0.0387,0.426,0.65,3.76e-06,0.126,-7.747000000000001,0.0332,82.184,0.493,Cluster 4
1161,Personal Jesus - Original Seven Inch Version,Rock,0.0112,0.637,0.682,0.0234,0.0473,-11.625,0.0366,129.983,0.7140000000000001,Cluster 1
1162,The Distance,Rock,0.0095,0.456,0.752,0.00145,0.0573,-8.121,0.09,183.569,0.897,Cluster 3
1163,Live Forever - Remastered,Rock,2.39e-05,0.104,0.794,1.46e-05,0.355,-4.353,0.0426,83.97200000000002,0.179,Cluster 4
1164,Laid,Rock,0.0165,0.488,0.962,0.000108,0.127,-5.707000000000002,0.0363,116.131,0.669,Cluster 1
1165,In The Meantime,Rock,0.083,0.269,0.895,0.00266,0.153,-6.3820000000000014,0.118,168.479,0.16,Cluster 3
1166,Cannonball,Rock,0.00971,0.498,0.685,0.775,0.365,-11.795,0.0394,112.49,0.765,Cluster 2
1167,Breaking The Girl,Rock,0.0233,0.348,0.6859999999999999,0.00256,0.145,-12.748,0.0319,178.46599999999995,0.635,Cluster 3
1168,Paranoid Android,Rock,0.0377,0.252,0.8490000000000001,0.00592,0.0545,-6.501,0.0581,163.704,0.194,Cluster 3
1169,Stupid Girl,Rock,0.00336,0.588,0.804,0.00172,0.0358,-4.006,0.0333,120.015,0.736,Cluster 1
1170,Go,Rock,7.25e-06,0.461,0.868,0.16399999999999998,0.142,-8.007,0.0565,139.975,0.441,Cluster 1
1171,River Of Deceit,Rock,0.111,0.461,0.246,0.000374,0.0963,-13.487,0.0298,88.446,0.17800000000000002,Cluster 4
1172,Mmm Mmm Mmm Mmm,Rock,0.25,0.58,0.575,1.83e-05,0.0813,-7.72,0.0231,92.934,0.37,Cluster 2
1173,Bohemian Rhapsody - Remastered 2011,Rock,0.254,0.397,0.396,0.0,0.268,-9.91,0.05,142.91299999999995,0.227,Cluster 3
1174,Stairway To Heaven,Rock,0.58,0.338,0.34,0.0032,0.116,-12.049,0.0339,82.43299999999998,0.197,Cluster 4
1175,Hotel California - Remastered,Rock,0.00574,0.579,0.508,0.0004940000000000001,0.0575,-9.484,0.027000000000000003,147.125,0.609,Cluster 3
1176,London Calling - Remastered,Rock,0.123,0.6509999999999999,0.8009999999999999,0.0,0.0825,-7.34,0.0513,133.763,0.7759999999999999,Cluster 1
1177,Riders On The Storm,Rock,0.25,0.5489999999999999,0.722,0.0138,0.11,-11.729,0.0283,103.885,0.716,Cluster 2
1178,Rock And Roll All Nite,Rock,0.0551,0.657,0.932,0.0,0.047,-5.819,0.0992,144.751,0.888,Cluster 3
1179,Who Are You,Rock,0.299,0.653,0.631,0.00265,0.0627,-11.334,0.0461,156.32,0.516,Cluster 3
1180,Changes - 2015 Remastered Version,Rock,0.505,0.547,0.308,0.0,0.109,-11.75,0.0377,114.719,0.41,Cluster 1
1181,Who'll Stop The Rain,Rock,0.0428,0.602,0.8009999999999999,0.000409,0.0739,-6.763,0.0344,123.562,0.5760000000000001,Cluster 1
1182,Me and Bobby McGee,Rock,0.302,0.453,0.464,5.96e-05,0.152,-10.96,0.0431,93.19,0.6579999999999999,Cluster 2
1183,Wild Horses,Rock,0.669,0.371,0.404,0.004529999999999999,0.0805,-6.452000000000001,0.0255,74.38600000000002,0.153,Cluster 4
1184,Imagine - 2010 - Remaster,Rock,0.907,0.547,0.257,0.183,0.0935,-12.358,0.0252,75.752,0.16899999999999998,Cluster 4
1185,Let It Be - Remastered,Rock,0.631,0.443,0.403,0.0,0.111,-8.339,0.0322,143.46200000000005,0.41,Cluster 3
1186,Dream On,Rock,0.388,0.307,0.433,9.08e-05,0.332,-10.057,0.029,160.9,0.224,Cluster 3
1187,Roxanne - Remastered 2003,Rock,0.026,0.608,0.746,2.39e-06,0.043,-8.851,0.354,134.03,0.745,Cluster 1
1188,Highway to Hell,Rock,0.0591,0.573,0.913,0.00173,0.156,-4.793,0.132,115.715,0.422,Cluster 1
1189,Bang a Gong (Get It On) - Remastered Version,Rock,0.157,0.7290000000000001,0.818,0.285,0.195,-9.992,0.0732,125.811,0.907,Cluster 1
1190,Smoke On The Water,Rock,0.0983,0.632,0.586,0.581,0.0535,-11.333,0.0284,114.243,0.89,Cluster 1
1191,Black Magic Woman,Rock,0.6759999999999999,0.489,0.349,0.0789,0.0866,-14.295,0.0323,124.348,0.622,Cluster 1
1192,Message In A Bottle - Remastered 2003,Rock,0.0338,0.5820000000000001,0.81,1.6800000000000002e-05,0.202,-7.024,0.0396,151.006,0.875,Cluster 3
1193,Free Bird,Rock,0.0765,0.252,0.8440000000000001,0.00018,0.084,-8.121,0.0572,118.158,0.35100000000000003,Cluster 1
1194,Cocaine,Rock,0.043,0.698,0.493,0.0429,0.308,-12.505999999999998,0.0278,105.268,0.6709999999999999,Cluster 2
1195,Lola - Coca Cola Version,Rock,0.5820000000000001,0.474,0.917,0.231,0.201,-4.19,0.0395,152.113,0.902,Cluster 3
1196,Black Dog,Rock,0.396,0.4370000000000001,0.8640000000000001,0.0314,0.242,-7.842,0.0904,81.39399999999998,0.7490000000000001,Cluster 4
1197,Blitzkrieg Bop - 2016 Remastered Version,Rock,0.000269,0.385,0.7829999999999999,0.47,0.108,-2.533,0.233,176.701,0.902,Cluster 3
1198,I Want You to Want Me,Rock,0.78,0.8059999999999999,0.462,0.0134,0.15,-12.778,0.0298,92.726,0.736,Cluster 2
1199,Black Diamond,Rock,0.0889,0.321,0.627,0.00878,0.0699,-9.509,0.0542,132.855,0.141,Cluster 1
1200,Blinded By The Light,Rock,0.29100000000000004,0.456,0.696,0.000207,0.0853,-10.0,0.0653,142.156,0.508,Cluster 3
1201,American Girl,Rock,0.448,0.55,0.8240000000000001,0.000127,0.366,-5.988,0.0334,114.512,0.777,Cluster 1
1202,Brain Damage,Rock,0.0726,0.322,0.265,0.34,0.366,-13.398,0.0302,133.577,0.207,Cluster 1
1203,Comfortably Numb,Rock,0.15,0.472,0.366,0.308,0.0837,-12.595,0.0286,127.167,0.171,Cluster 1
1204,Born to Run,Rock,0.0050100000000000006,0.27,0.944,2.05e-05,0.116,-4.199,0.0975,146.347,0.606,Cluster 3
1205,Layla - 40th Anniversary Version / 2010 Remastered,Rock,0.584,0.394,0.918,0.332,0.309,-3.743,0.0709,115.646,0.479,Cluster 1
1206,Just What I Needed,Rock,0.0152,0.619,0.579,6.4e-05,0.0858,-9.307,0.0473,127.224,0.69,Cluster 1
1207,Anarchy In The U.K.,Rock,0.0422,0.32299999999999995,0.978,0.00019,0.201,-3.841,0.118,134.222,0.168,Cluster 1
1208,American Pie,Rock,0.6,0.527,0.509,0.0,0.14400000000000002,-10.893,0.0628,138.317,0.4970000000000001,Cluster 1
1209,Aqualung,Rock,0.00809,0.453,0.601,0.0007610000000000001,0.304,-9.537,0.0621,122.591,0.486,Cluster 1
1210,Won't Get Fooled Again - Original Album Version,Rock,0.233,0.685,0.8059999999999999,0.728,0.105,-12.151,0.0497,134.889,0.31,Cluster 1
1211,Iron Man - Remastered Version,Rock,0.00349,0.336,0.792,0.00178,0.0437,-10.875,0.0848,155.588,0.425,Cluster 3
1212,The Boys Are Back In Town,Rock,0.245,0.444,0.7190000000000001,0.000382,0.306,-9.742,0.0481,80.593,0.775,Cluster 4
1213,Walk This Way,Rock,0.0114,0.653,0.73,1.03e-05,0.0754,-10.613,0.043,108.705,0.894,Cluster 2
1214,Maggie May - Remastered Version,Rock,0.7170000000000001,0.62,0.5589999999999999,0.433,0.133,-10.568,0.0369,129.401,0.527,Cluster 1
1215,The Joker,Rock,0.394,0.424,0.446,3.78e-06,0.16,-9.618,0.0525,165.158,0.794,Cluster 3
1216,We Will Rock You - Remastered 2011,Rock,0.688,0.6920000000000001,0.488,0.0,0.4,-7.282,0.104,81.4,0.51,Cluster 4
1217,Walk On the Wild Side,Rock,0.6829999999999999,0.575,0.318,0.000202,0.0934,-16.729,0.109,104.522,0.385,Cluster 2
1218,Brown Sugar,Rock,0.215,0.6409999999999999,0.927,0.00029,0.045,-3.532,0.0351,128.606,0.966,Cluster 1
1219,American Woman - Remastered,Rock,0.146,0.55,0.726,0.00608,0.428,-8.51,0.0516,92.697,0.37,Cluster 2
1220,(Don't Fear) The Reaper,Rock,0.0029,0.333,0.927,0.000211,0.297,-8.55,0.0733,141.47,0.382,Cluster 3
1221,Heart of Gold,Rock,0.212,0.542,0.444,0.0519,0.102,-11.567,0.0295,171.71900000000005,0.8270000000000001,Cluster 3
1222,Running On Empty,Rock,0.006,0.531,0.948,0.0117,0.6940000000000001,-5.438,0.0568,136.891,0.498,Cluster 1
1223,Sultans Of Swing,Rock,0.0632,0.73,0.868,0.0661,0.318,-7.325,0.0288,148.217,0.923,Cluster 3
1224,Rocket Man (I Think It's Going To Be A Long Long Time),Rock,0.386,0.602,0.522,1.44e-05,0.0941,-9.031,0.0285,136.637,0.36,Cluster 1
1225,Dreams - 2004 Remastered Edition,Rock,0.0644,0.828,0.4920000000000001,0.00428,0.128,-9.744,0.0276,120.151,0.789,Cluster 1
1226,We Are The Champions - Remastered 2011,Rock,0.389,0.467,0.486,0.0,0.121,-6.645,0.0274,95.205,0.184,Cluster 2
1227,You Ain't Seen Nothing Yet,Rock,0.000199,0.479,0.512,0.0164,0.123,-12.462,0.0382,118.953,0.795,Cluster 1
1228,"Another Brick in the Wall, Pt. 1",Rock,0.937,0.617,0.0457,0.6409999999999999,0.0991,-26.401,0.0344,99.48,0.0967,Cluster 2
1229,Roundabout - Remastered Version,Rock,0.0682,0.41,0.7609999999999999,0.0077,0.0758,-9.453,0.0687,132.889,0.391,Cluster 1
1230,Ramblin' Man,Rock,0.488,0.309,0.831,0.00304,0.28600000000000003,-8.288,0.036000000000000004,181.145,0.934,Cluster 3
1231,Fire And Rain,Rock,0.499,0.611,0.35,7.84e-06,0.0844,-14.48,0.0356,76.064,0.36,Cluster 4
1232,My Sweet Lord,Rock,0.0794,0.5379999999999999,0.7040000000000001,0.0,0.0867,-8.904,0.0332,120.963,0.583,Cluster 1
1233,Baba O'Riley,Rock,0.287,0.494,0.722,0.18600000000000005,0.28300000000000003,-8.373,0.0347,117.312,0.156,Cluster 1
1234,Heart Of Glass,Rock,0.015,0.6940000000000001,0.5770000000000001,0.00836,0.0853,-14.63,0.0308,114.478,0.845,Cluster 1
1235,My Sharona,Rock,0.0589,0.586,0.7,0.00125,0.0318,-9.558,0.0363,147.245,0.897,Cluster 3
1236,Bennie And The Jets - Remastered 2014,Rock,0.238,0.6679999999999999,0.6779999999999999,6.29e-06,0.527,-8.015,0.0496,132.584,0.778,Cluster 1
1237,Baby Hold On,Rock,0.154,0.642,0.6409999999999999,1.23e-06,0.0475,-12.444,0.049,120.316,0.85,Cluster 1
1238,Tangled up in Blue,Rock,0.414,0.421,0.6609999999999999,1.16e-06,0.0962,-13.126,0.0433,100.965,0.5539999999999999,Cluster 2
1239,2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,Rock,0.0787,0.345,0.795,0.00165,0.18,-7.44,0.108,134.141,0.189,Cluster 1
1240,All the Young Dudes,Rock,0.208,0.429,0.6679999999999999,0.0,0.5379999999999999,-7.539,0.044,77.737,0.398,Cluster 4
1241,All Right Now,Rock,0.00966,0.7859999999999999,0.481,0.0,0.0954,-11.236,0.114,119.854,0.785,Cluster 1
1242,Backstreets,Rock,0.201,0.225,0.889,0.7340000000000001,0.379,-4.371,0.0337,96.02,0.599,Cluster 2
1243,Ballroom Blitz,Rock,0.0821,0.644,0.799,0.00154,0.055,-10.856,0.0598,108.382,0.889,Cluster 2
1244,Black Betty,Rock,0.018000000000000002,0.465,0.865,0.00135,0.0769,-9.573,0.098,117.528,0.677,Cluster 1
1245,Beast Of Burden - Remastered,Rock,0.387,0.787,0.877,0.00065,0.0387,-3.822,0.032,100.61,0.8370000000000001,Cluster 2
1246,Band On The Run - Remastered 2010,Rock,0.0694,0.481,0.58,0.0012,0.0886,-8.712,0.0333,124.983,0.629,Cluster 1
1247,Breakdown,Rock,0.398,0.625,0.35,6.759999999999999e-05,0.123,-8.395,0.0436,113.688,0.69,Cluster 1
1248,Carry on Wayward Son,Rock,0.00316,0.483,0.7859999999999999,8.859999999999999e-05,0.446,-5.735,0.0319,126.748,0.7929999999999999,Cluster 1
1249,Cat Scratch Fever,Rock,0.0049,0.5489999999999999,0.916,0.123,0.104,-4.185,0.034,127.131,0.632,Cluster 1
1250,Bridge Over Troubled Water,Rock,0.8220000000000001,0.149,0.206,0.0006490000000000001,0.115,-13.888,0.0323,79.764,0.264,Cluster 4
1251,Caravan,Rock,0.294,0.6409999999999999,0.397,0.000717,0.0496,-12.285,0.0454,81.962,0.57,Cluster 4
1252,Can't Get Enough - Remastered Version,Rock,0.132,0.662,0.763,0.0013,0.067,-7.475,0.0397,126.333,0.6990000000000001,Cluster 1
1253,Cheap Sunglasses,Rock,0.14800000000000002,0.617,0.461,0.0151,0.12,-14.485,0.0434,93.853,0.828,Cluster 2
1254,China Grove,Rock,0.319,0.623,0.91,0.0004480000000000001,0.081,-8.448,0.0384,145.624,0.745,Cluster 3
1255,Foreplay / Long Time,Rock,0.00975,0.436,0.657,0.00748,0.0931,-8.868,0.0541,118.693,0.21,Cluster 1
1256,Come Sail Away,Rock,0.16,0.287,0.562,0.0,0.103,-7.548999999999999,0.0304,147.622,0.126,Cluster 3
1257,Give A Little Bit,Rock,0.0803,0.536,0.828,0.00806,0.271,-5.246,0.0502,90.817,0.495,Cluster 2
1258,Doctor My Eyes,Rock,0.266,0.48,0.626,5.7e-05,0.0857,-8.406,0.0294,75.63,0.542,Cluster 4
1259,Feel Like Makin' Love - 2015 Remastered Version,Rock,0.326,0.5429999999999999,0.529,0.00269,0.7090000000000001,-9.717,0.0301,85.126,0.746,Cluster 4
1260,Do You Feel Like We Do,Rock,0.0439,0.295,0.568,0.0117,0.977,-8.232000000000001,0.0284,98.284,0.384,Cluster 2
1261,L.A. Woman,Rock,0.0817,0.354,0.731,0.00119,0.115,-9.178,0.0381,170.64,0.698,Cluster 3
1262,The Lamb Lies Down On Broadway (Platinum Collection Version),Rock,0.453,0.377,0.778,0.0,0.5710000000000001,-6.658,0.0827,117.238,0.218,Cluster 1
1263,Knockin' On Heaven's Door - Remastered,Rock,0.251,0.513,0.396,0.177,0.11,-13.061,0.0299,140.208,0.229,Cluster 1
1264,Deacon Blues,Rock,0.481,0.7509999999999999,0.5720000000000001,0.000532,0.105,-12.324000000000002,0.0388,115.839,0.58,Cluster 1
1265,Life In The Fast Lane - Remastered,Rock,0.0966,0.667,0.755,6.94e-05,0.0523,-7.246,0.069,109.535,0.883,Cluster 2
1266,Life's Been Good,Rock,0.25,0.505,0.476,0.00915,0.113,-12.897,0.0711,99.31,0.542,Cluster 2
1267,Locomotive Breath,Rock,0.103,0.614,0.5660000000000001,0.0113,0.215,-11.059,0.0562,125.288,0.2,Cluster 1
1268,Like A Hurricane,Rock,0.0129,0.423,0.8340000000000001,0.00113,0.16399999999999998,-5.497999999999998,0.037000000000000005,113.876,0.606,Cluster 1
1269,Livin' Thing,Rock,0.583,0.5489999999999999,0.6509999999999999,0.0,0.121,-7.097,0.0323,122.818,0.368,Cluster 1
1270,Paradise By the Dashboard Light,Rock,0.214,0.326,0.872,0.0,0.461,-7.602,0.122,173.38099999999997,0.4920000000000001,Cluster 3
1271,When I'm Gone,Rock,0.00457,0.496,0.765,0.0,0.104,-5.66,0.033,74.072,0.337,Cluster 4
1272,The Reason,Rock,0.0126,0.46,0.637,0.0,0.162,-5.671,0.0284,82.984,0.073,Cluster 4
1273,Last Resort,Rock,0.000504,0.581,0.887,0.00111,0.268,-3.659,0.0624,90.578,0.7240000000000001,Cluster 2
1274,Photograph,Rock,0.000932,0.513,0.877,0.00016299999999999998,0.136,-3.756,0.0292,145.91899999999995,0.389,Cluster 3
1275,I Stand Alone,Rock,4.51e-05,0.211,0.921,0.0,0.1,-4.468,0.0729,171.9,0.35100000000000003,Cluster 3
1276,It's Not My Time,Rock,0.00153,0.529,0.934,5.16e-06,0.118,-4.808,0.0602,127.962,0.282,Cluster 1
1277,It's Been Awhile,Rock,0.00189,0.509,0.774,0.000549,0.14300000000000002,-4.0539999999999985,0.0338,116.529,0.0824,Cluster 1
1278,"You're Gonna Go Far, Kid",Rock,0.00564,0.55,0.913,0.0,0.2,-3.104,0.0661,126.106,0.581,Cluster 1
1279,You And Me,Rock,0.1,0.461,0.446,0.0,0.16899999999999998,-7.7029999999999985,0.0267,139.868,0.375,Cluster 1
1280,If Today Was Your Last Day,Rock,0.000138,0.449,0.936,0.0,0.241,-4.221,0.0502,89.902,0.631,Cluster 2
1281,Broken - Featuring Amy Lee,Rock,0.0121,0.442,0.614,0.000461,0.135,-2.709,0.0337,123.776,0.16899999999999998,Cluster 1
1282,Far Away,Rock,0.000696,0.518,0.797,0.0,0.107,-5.153,0.0309,132.915,0.293,Cluster 1
1283,Bodies,Rock,0.00212,0.613,0.919,0.000584,0.104,-4.314,0.081,130.937,0.586,Cluster 1
1284,Kryptonite,Rock,0.00624,0.545,0.86,2.18e-05,0.165,-5.0539999999999985,0.0306,99.031,0.581,Cluster 2
1285,45,Rock,0.0022,0.446,0.657,0.0,0.189,-4.494,0.0262,152.132,0.215,Cluster 3
1286,Savin' Me,Rock,0.000731,0.441,0.815,0.0,0.414,-4.088,0.0276,164.021,0.522,Cluster 3
1287,Crazy Bitch,Rock,0.0264,0.665,0.976,0.0,0.0858,-3.109,0.0977,98.006,0.6409999999999999,Cluster 2
1288,All or Nothing,Rock,0.0289,0.419,0.785,0.0,0.0799,-4.4830000000000005,0.0313,152.053,0.332,Cluster 3
1289,If Everyone Cared,Rock,0.000273,0.522,0.8740000000000001,0.00579,0.261,-4.392,0.0362,132.018,0.196,Cluster 1
1290,Fight For All The Wrong Reasons,Rock,3.45e-05,0.344,0.913,0.000482,0.0602,-4.401,0.0444,113.317,0.737,Cluster 2
1291,In The End,Rock,0.0103,0.542,0.853,0.0,0.108,-6.407,0.0498,105.256,0.37,Cluster 2
1292,Side Of A Bullet,Rock,0.000308,0.644,0.946,0.0969,0.0226,-2.486,0.0669,132.97299999999998,0.85,Cluster 1
1293,Sweet Child O' Mine,Rock,0.0801,0.451,0.911,0.146,0.236,-7.765,0.0466,125.122,0.63,Cluster 1
1294,For the First Time,Rock,0.0328,0.396,0.629,0.0,0.183,-4.78,0.0287,173.794,0.358,Cluster 3
1295,Centuries,Rock,0.004,0.385,0.866,0.0,0.111,-2.817,0.0697,176.014,0.551,Cluster 3
1296,She Will Be Loved,Rock,0.0567,0.524,0.711,0.0,0.134,-5.494,0.0405,203.867,0.539,Cluster 3
1297,Seven Nation Army,Rock,0.006659999999999999,0.745,0.466,0.35,0.272,-7.62,0.0864,123.889,0.303,Cluster 1
1298,Sweet Dreams (Are Made Of This),Rock,0.00745,0.199,0.622,0.794,0.204,-6.749,0.0368,183.491,0.136,Cluster 3
1299,Hey There Delilah,Rock,0.838,0.502,0.43,1.98e-06,0.103,-7.694,0.0288,103.804,0.348,Cluster 2
1300,Rockstar,Rock,0.0459,0.616,0.91,0.0,0.343,-3.004,0.0386,144.07299999999995,0.693,Cluster 3
1301,Here Without You,Rock,0.00995,0.477,0.696,0.0,0.128,-4.427,0.0273,143.989,0.182,Cluster 3
1302,Gives You Hell,Rock,0.0192,0.731,0.6659999999999999,0.0,0.071,-6.269,0.0448,99.982,0.504,Cluster 2
1303,Breakeven,Rock,0.173,0.63,0.698,0.0,0.0789,-4.51,0.0244,94.023,0.529,Cluster 2
1304,Welcome To The Jungle,Rock,0.0231,0.443,0.96,0.434,0.35100000000000003,-8.07,0.0757,123.378,0.243,Cluster 1
1305,Knockin' On Heaven's Door,Rock,0.0204,0.486,0.7440000000000001,0.00298,0.112,-7.176,0.0404,132.446,0.362,Cluster 1
1306,Face Everything And Rise,Rock,3.05e-05,0.405,0.979,0.0,0.266,-2.231,0.133,139.991,0.469,Cluster 1
1307,Livin' On A Prayer,Rock,0.0591,0.5589999999999999,0.687,3.59e-05,0.0896,-10.912,0.0311,122.666,0.8540000000000001,Cluster 1
1308,The Man Who Can't Be Moved,Rock,0.4370000000000001,0.605,0.629,0.0,0.097,-5.051,0.0279,99.894,0.308,Cluster 2
1309,Simple Man,Rock,0.0504,0.425,0.767,0.000138,0.168,-8.646,0.0413,120.539,0.442,Cluster 1
1310,Summer Of '69,Rock,0.0191,0.507,0.843,0.0,0.08,-6.1370000000000005,0.0379,139.136,0.7040000000000001,Cluster 1
1311,Sweet Home Alabama,Rock,0.183,0.602,0.606,0.000178,0.0847,-12.078,0.0262,97.827,0.893,Cluster 2
1312,Click Click Boom,Rock,0.0029,0.609,0.935,0.000359,0.188,-2.9410000000000003,0.0479,95.957,0.498,Cluster 2
1313,Another One Bites The Dust,Rock,0.115,0.951,0.53,0.179,0.17,-6.5939999999999985,0.17800000000000002,109.979,0.6990000000000001,Cluster 2
1314,All Summer Long,Rock,0.0212,0.7,0.8640000000000001,0.0,0.0956,-3.629,0.0283,102.997,0.887,Cluster 2
1315,Iron Man - 2009 Remastered Version,Rock,0.00361,0.336,0.795,0.00143,0.0621,-10.845,0.0897,155.27100000000004,0.417,Cluster 3
1316,Here I Go Again,Rock,0.369,0.234,0.75,0.000805,0.139,-7.034,0.0738,173.82,0.316,Cluster 3
1317,Bohemian Rhapsody,Rock,0.254,0.397,0.396,0.0,0.268,-9.91,0.05,142.91299999999995,0.227,Cluster 3
1318,Lying From You,Rock,0.00777,0.535,0.951,0.0,0.0669,-3.324,0.18,160.102,0.723,Cluster 3
1319,My Songs Know What You Did In The Dark (Light Em Up),Rock,0.0342,0.557,0.922,6.69e-06,0.529,-4.335,0.065,151.989,0.524,Cluster 3
1320,Free Bird,Rock,0.0119,0.279,0.852,0.076,0.0624,-7.837999999999999,0.0511,117.418,0.438,Cluster 1
1321,Love-Hate-Sex-Pain,Rock,6.07e-05,0.215,0.911,3.47e-06,0.183,-4.715,0.0394,183.535,0.47,Cluster 3
1322,Lips Of An Angel,Rock,0.0217,0.476,0.736,1.08e-06,0.203,-5.38,0.0343,129.084,0.251,Cluster 1
1323,Immortals,Rock,0.00172,0.614,0.877,2.95e-06,0.706,-3.6010000000000004,0.0708,108.015,0.498,Cluster 2
1324,Sail,Rock,0.452,0.825,0.435,0.609,0.0953,-9.582,0.0568,119.038,0.243,Cluster 1
1325,Say Fuck It,Rock,0.000919,0.545,0.836,0.00883,0.13,-4.2639999999999985,0.0476,126.079,0.595,Cluster 1
1326,Undead,Rock,0.0138,0.512,0.943,0.0,0.261,-5.185,0.106,163.128,0.485,Cluster 3
1327,Wanted Dead Or Alive,Rock,0.0618,0.279,0.54,0.0488,0.307,-11.46,0.0328,149.319,0.24,Cluster 3
1328,Awake,Rock,2.42e-05,0.401,0.763,0.00629,0.313,-4.1530000000000005,0.0547,112.058,0.48,Cluster 2
1329,'Till I Collapse,Rock,0.0757,0.5720000000000001,0.853,0.0,0.0798,-3.2030000000000003,0.217,171.297,0.102,Cluster 3
1330,Warriors,Rock,0.07200000000000001,0.361,0.855,0.0016300000000000002,0.243,-6.145,0.0708,77.998,0.307,Cluster 4
1331,Been To Hell,Rock,0.00023,0.441,0.925,0.0,0.14800000000000002,-3.547,0.19,149.08100000000005,0.6509999999999999,Cluster 3
1332,Locked & Loaded,Rock,0.000143,0.466,0.955,4.2000000000000004e-06,0.149,-3.195,0.0745,97.733,0.381,Cluster 2
1333,Not Meant To Be,Rock,0.0040100000000000005,0.415,0.7809999999999999,0.0,0.126,-6.947,0.0357,142.966,0.261,Cluster 3
1334,Animals,Rock,0.000704,0.599,0.955,0.0163,0.28600000000000003,-3.076,0.0506,154.014,0.848,Cluster 3
1335,Bitch Came Back,Rock,0.00124,0.5820000000000001,0.873,0.0,0.31,-4.185,0.04,129.952,0.618,Cluster 1
1336,State Of My Head,Rock,0.00919,0.486,0.94,0.0,0.0777,-4.237,0.0605,79.727,0.42,Cluster 4
1337,Day Of The Dead,Rock,0.00118,0.535,0.969,2.28e-05,0.0914,-2.356,0.0985,85.96700000000001,0.562,Cluster 4
1338,Hail to the King,Rock,0.000351,0.584,0.899,0.0559,0.112,-5.132999999999999,0.0362,118.017,0.662,Cluster 1
1339,Bring Me To Life,Rock,0.007490000000000002,0.312,0.946,2.93e-06,0.28800000000000003,-3.209,0.107,189.892,0.297,Cluster 3
1340,Gravity,Rock,0.00742,0.5670000000000001,0.922,0.0,0.107,-3.896,0.21,85.96799999999998,0.635,Cluster 4
1341,S.E.X.,Rock,4.99e-05,0.569,0.899,0.213,0.0704,-2.852,0.0468,134.975,0.789,Cluster 1
1342,FML,Rock,0.000371,0.5,0.943,0.0,0.0822,-4.284,0.083,134.733,0.281,Cluster 1
1343,Saints And Sinners,Rock,2.68e-05,0.503,0.836,1.95e-06,0.0531,-5.012,0.0368,103.873,0.442,Cluster 2
1344,Hanging By A Moment,Rock,0.000987,0.5379999999999999,0.884,0.0,0.0922,-4.895,0.0373,124.564,0.377,Cluster 1
1345,Prayer,Rock,0.000642,0.65,0.914,1.23e-06,0.0251,-4.672,0.0716,99.107,0.586,Cluster 2
1346,Halfway Gone,Rock,0.000814,0.54,0.922,0.0,0.201,-4.884,0.0474,124.996,0.481,Cluster 1
1347,From Where You Are,Rock,0.132,0.239,0.418,3.33e-06,0.112,-10.781,0.0287,81.23,0.311,Cluster 4
1348,Call Me,Rock,0.438,0.413,0.445,0.0,0.111,-7.258999999999999,0.025,95.562,0.117,Cluster 2
1349,What A Shame,Rock,0.00034500000000000004,0.474,0.8170000000000001,0.00957,0.111,-4.047,0.0307,138.019,0.322,Cluster 1
1350,The Crow & The Butterfly,Rock,0.0013,0.321,0.774,0.0,0.101,-3.494,0.0326,148.977,0.234,Cluster 3
1351,I'll Follow You,Rock,0.00193,0.537,0.6920000000000001,0.0,0.114,-4.159,0.0315,125.037,0.28600000000000003,Cluster 1
1352,I'm Alive,Rock,8.25e-05,0.393,0.98,0.0,0.18,-3.962,0.107,158.049,0.512,Cluster 3
1353,Hit The Floor,Rock,0.0629,0.74,0.959,0.0,0.0444,-3.692,0.193,150.007,0.878,Cluster 3
1354,Cyanide Sweet Tooth Suicide,Rock,3.53e-05,0.466,0.995,0.00804,0.126,-3.2,0.119,130.991,0.16899999999999998,Cluster 1
1355,Rise,Rock,0.0002,0.597,0.976,0.000164,0.114,-3.998,0.0646,97.597,0.584,Cluster 2
1356,Heavy Is the Head,Rock,0.000372,0.403,0.926,0.00355,0.0844,-3.1710000000000003,0.0527,171.06599999999997,0.736,Cluster 3
1357,I Fucking Hate You,Rock,5.01e-05,0.496,0.977,0.0,0.093,-4.752,0.0884,126.804,0.189,Cluster 1
1358,Falling Apart,Rock,8.26e-05,0.528,0.942,0.0,0.344,-2.825,0.0512,110.058,0.421,Cluster 2
1359,I Will Not Bow,Rock,0.000192,0.5429999999999999,0.952,7.8e-06,0.38,-3.65,0.0668,107.942,0.591,Cluster 2
